Class,Feature 1,Feature 2
2.0,-0.20029640705577623,-1.3345012358409485
2.0,0.5250546888390438,-1.653329232573712
2.0,2.765454240281097,-0.5950182890390445
2.0,-0.2608839543350452,-0.08213805294522392
2.0,3.1221561970126332,0.032465260551146846
2.0,-0.5193699659540134,-1.4842340728662513
2.0,2.2669111491866225,-1.7076694656187807
2.0,1.4438194281462284,-0.22536594657066322
2.0,0.07306952842191705,-1.0595253560618
2.0,-2.2412673400690726,-2.0243876413342896
2.0,0.7474318486068396,-2.2477831819648495
2.0,2.6324113039316352,-2.4301413779606325
2.0,0.5599555133030163,-0.8692594227139087
2.0,2.4412732890661157,-2.4358621511794394
2.0,2.1631637521549596,-0.9897669389804129
2.0,0.01849134895204907,-0.5378965257367292
2.0,1.19905969557347,-1.6002168771587946
2.0,1.069802084990019,-1.3853135968617603
2.0,1.1135173452512481,-0.3378693254789533
2.0,2.586016816145352,-2.237815498826849
2.0,3.1330333746562666,-2.952087799522502
2.0,0.8482149049644166,-0.4116827935154235
2.0,1.2809918677350327,-1.6226995198205938
2.0,0.7918777496427247,-1.4930009346588329
2.0,0.41063524305578847,-0.15039790297897537
2.0,1.3570154859650474,-1.6929095952606543
2.0,1.8995998754332506,-0.6927004791233906
2.0,1.81286211883896,-0.37037115807638776
2.0,0.17100498907792772,-1.5601810401969696
2.0,1.7472936051232617,-0.38962973456653516
2.0,0.9790984060358519,-0.882672616691218
2.0,2.277664895788425,-1.5915713888358298
2.0,1.547097381170038,-1.2021926524338942
2.0,0.7823187967727797,0.0987768519871901
2.0,1.8254163489880297,-0.18649036399936147
2.0,2.305478807154329,-0.978996158367241
2.0,1.681952971294964,-1.310266756593456
2.0,1.3241663524884422,-1.1301430543676845
2.0,1.0969959649927181,-0.4048429745630864
2.0,0.18177931676652748,1.0923872756854602
2.0,-0.00601738149970199,-2.214188612787732
2.0,2.1581108735000676,-0.20833730603706413
2.0,1.6241198170521551,-0.3716544907357201
2.0,0.9877532271530853,-1.8972543714858316
2.0,1.0758045581937263,-1.6771617115121118
2.0,1.9751197334177513,-1.1470573815021385
2.0,0.17450280320748845,-1.3213858416529933
2.0,1.4129314542756244,-1.5637245528039747
2.0,0.17777960443356855,-0.7563127885080877
2.0,1.2449665711087228,-1.5069431753711298
2.0,0.5289616943816773,-0.7679500626423637
2.0,-0.4480843414973241,-2.4074637743765552
2.0,0.281555778747564,-1.2134471517118472
2.0,1.3109075655980047,0.475356216949552
2.0,1.8576596232020193,-1.159938529963427
2.0,0.9809837920973111,-2.002529364637809
2.0,0.9814868640076101,-1.2886586389201384
2.0,1.3227185603380895,-1.827230943552323
2.0,1.5193465142411724,0.5327389130025777
2.0,0.8912398515431424,-0.5982882779010585
2.0,1.6901439917111125,-1.4012204718858363
2.0,1.2240924818104169,-0.9874075992182051
2.0,1.0976760985488316,-1.7730097838554664
2.0,1.0245101742589426,-0.5020017087545503
2.0,2.451143607795042,-0.04072917391479314
2.0,3.1531824575115563,-1.7673475628880495
2.0,1.8723206367206782,-0.8166579942616483
2.0,3.1898029332176723,-1.8082982853551515
2.0,0.16027815781922394,-1.5993926454440222
2.0,-1.1238957243098069,-1.525755021680761
2.0,0.24086733844630204,-0.8496062135237924
2.0,1.3417559757771595,0.8761708392158862
2.0,1.9504238381860501,-1.5769036556624032
2.0,0.10158532865164205,-0.5080808284934943
2.0,-0.3202332070206422,0.8314587658543537
2.0,2.179440120721287,-1.4691756521047048
2.0,-0.7131345290908775,0.35387237416541284
2.0,0.8854601547473822,0.23781631197346176
3.0,-2.594427658794367,-1.5993750229537729
3.0,-0.9947563002818168,-0.9530194062352579
3.0,-1.4500654714792436,-0.37715006765250125
3.0,-2.067620429382594,-1.1423794850212934
3.0,-0.8797043682881012,-0.485561165941251
3.0,-0.2883851219111102,-2.1246420918378695
3.0,-2.5341141707356223,0.27767682189850906
3.0,-0.6676859880204083,-1.7484865365565536
3.0,0.5511519755225229,-0.8843253657071414
3.0,0.17929718406382644,-0.932481518589891
3.0,1.060747924881987,0.7553408424432044
3.0,-1.2489641484790734,-0.028429049045644583
3.0,-0.35462405041485245,0.36863155753234866
3.0,-1.9649234605801045,-0.3139485400015607
3.0,0.05842448684958779,-2.7587394864231145
3.0,-2.183258512665775,-3.0392321777601006
3.0,-1.2694068344445577,-0.2824577442040377
3.0,0.5023570520960281,-0.9259052195802249
3.0,0.6286155455712918,-2.3801014582148916
3.0,-2.7033824393551544,-1.0555476988966188
3.0,-0.6159345510606927,-1.0326947480940931
3.0,-3.0674421000398766,-1.0891200395127885
3.0,-2.304469500504853,-0.33032745116996154
3.0,-0.6334017539031518,-1.9398797863273551
3.0,-1.5138669173366934,-2.0592135218889513
3.0,-1.062679097273172,-0.04485767949876174
3.0,-1.9857260463355437,-0.4959534844821556
3.0,-1.5302576183724408,-1.7928728322623442
3.0,-1.107030359954558,-2.035242322419374
3.0,-1.553649305347182,-2.1978778925888482
3.0,0.9647251329163893,-0.9647364480282714
3.0,-1.6997255079925857,-0.786020089265778
3.0,-1.1123280496908299,-1.220969599533223
3.0,-0.3858332999565748,-0.2424922899526949
3.0,-1.5305011476105275,-1.5758182406446801
3.0,-1.275051697151644,-3.301921164735585
3.0,-2.5151910621985523,0.36687426744452467
3.0,0.6449677135012837,-1.2490360395563784
3.0,-0.4234430369442336,-0.6887498454564639
3.0,2.0788808084552377,0.11957491143457677
3.0,-1.1279175914807666,-1.9555404406004258
3.0,-2.6064463202575725,-0.796536364132777
3.0,-1.7563507452843035,-2.4222537095976744
3.0,-1.6465728842425267,-2.0815480036143947
3.0,0.6871416350725648,-0.11836024305054949
3.0,-1.0079726413166175,0.47994413889002585
3.0,-0.9226316923523817,-1.8612842013282638
3.0,0.5231240772696573,-0.46108995631534133
3.0,-2.037246154326456,-1.1903386780836083
3.0,-1.8756182533847572,-2.382799730964336
3.0,-0.07382245246835861,0.9094166404701305
3.0,-2.3985675738191414,-0.43703076330942914
3.0,-1.650642569121827,-1.487125383764696
3.0,-1.5923939242388692,-1.8639907696798161
3.0,-0.951478372055173,-1.8309501164110378
3.0,-0.7295431742201612,-1.0502381094491369
3.0,-1.2389480468664098,-1.9075636620415979
3.0,-1.5767713305683326,-0.24460877417424398
3.0,-0.49908281237561924,-1.977555244798551
3.0,-0.9006676945707741,-0.24861287662821097
3.0,-2.6694052811213718,-0.45663980762006495
3.0,-1.6626237589458466,-0.42940133140684067
3.0,-1.7632591565425169,-2.804882100664519
3.0,-2.6275424378831627,-0.951915053338618
3.0,-0.7402774982785181,-1.9043166251044086
3.0,-0.3614075412226261,-2.66152006226896
3.0,-1.0660797986473165,-2.2110161997624567
3.0,-1.651836107802159,-0.9526013286835859
3.0,-1.8604133652839523,-1.3845555442298254
3.0,0.006292809214440531,-1.5768918695231489
3.0,-0.16430788793485818,-2.129706854657618
3.0,-0.4701958220847172,0.44156862065790037
3.0,-3.4716445001272893,-1.796895255470477
3.0,-0.42292787281946,-1.2030453860429926
3.0,-0.6288541266286911,-1.6039851867158206
3.0,-0.9134102125271001,-1.1556772353920794
3.0,0.16778206165980736,-0.7455791566987868
3.0,-0.6623973379247978,-1.4118769661224673
3.0,-1.4876062240724934,-1.432558187819621
3.0,-0.6055478576217032,-1.420984480820263
3.0,-0.7102251431035871,1.0754007986454388
3.0,-0.12887529656830765,-1.326023532167841
3.0,0.20121392216394485,-1.4080753730215514
3.0,-3.038124535177854,-2.0080863109174043
3.0,-2.8707919210258557,-1.3515134840413086
3.0,-0.9815816208104483,0.6764373122752827
3.0,-0.6730726262358373,-1.2191005288088643
3.0,-0.17059441881651083,-3.211135309007885
3.0,-0.7643854418914341,-0.22913480611303316
3.0,-2.4785862457798418,0.14375404320692908
3.0,-0.6615035925055859,-1.4152879139008012
3.0,-0.36721813389371516,1.270692857804396
3.0,-0.8181337449415048,-0.751779413699664
3.0,-1.459360899540244,-1.8498443694647917
3.0,-0.1696641834557544,-1.8560838259088672
3.0,-0.9284337627806075,-1.4776574467651167
3.0,-0.5210201742536081,-0.6663378947130517
3.0,0.037539944257899194,-1.510016398854747
3.0,-1.2698749352933714,-1.9787637157823075
3.0,-1.4442932600761116,-0.6226995069551478
4.0,-0.24301138335464811,0.07783467582237458
4.0,-0.13039407989433982,2.355637858804951
4.0,-0.5865650967762992,2.8767958125580657
4.0,-1.773789199103573,-0.24465470331141703
4.0,-2.7787202489042784,2.4960443114891833
4.0,-0.34563434364594225,0.944415329089545
4.0,-0.7200313736801798,-0.1254890472983765
4.0,1.4457519796168263,1.1292211819752276
4.0,-0.8906052053951071,1.725766623898692
4.0,-0.5189907682632868,1.2238840242791313
4.0,-1.7904744554453118,1.4714683571359957
4.0,0.8820244964750337,2.3454200461549775
4.0,0.593186626639397,0.48878432356881485
4.0,-1.989604820258581,0.8742130799003518
4.0,-0.9442750877113054,2.0941915184709483
4.0,-2.692464629714819,2.529550319460614
4.0,-1.1580078985789894,0.57311893005258
4.0,-2.0121043752601677,-0.6548566718657693
4.0,-0.17682941603808544,1.0733179671884039
4.0,-2.289960899741054,-0.2950787720636161
4.0,-1.3357846992901283,2.669021525289393
4.0,-1.2595913513636048,-0.5031429531181062
4.0,-1.2457430640859444,0.7272764302523296
4.0,-3.6968866429415717,0.9457051334821878
4.0,-1.230934530208678,1.6962063648134182
4.0,0.8489560949453452,2.1265650295477574
4.0,-1.2688886905548307,-0.10652590874167034
4.0,1.5733598032498604,1.0592184340144883
4.0,-0.9860707080870538,0.9758749128899967
4.0,-0.801915239232145,0.8556395880760576
4.0,-1.5736620068802363,0.45314105875960786
4.0,-1.0327532702159985,0.45657522886623503
4.0,-1.7128457826771644,1.106430227691897
4.0,-1.2549772174208553,2.503992988582689
4.0,-3.650969808393012,2.0915068519224618
4.0,0.24608519249762906,-1.0733902324081495
4.0,-1.3426875940803487,0.6285591340042085
4.0,-2.4075116947178214,0.2221833124091247
4.0,-2.1105758454658288,2.7522704434236225
4.0,-0.06432160685253885,2.2715550949941585
4.0,-0.27832793595676486,-0.12905177121722922
4.0,-1.5245202662797737,1.4893745612279181
4.0,-2.2221278088919454,1.7129984301723882
4.0,-1.240325398158135,0.6251791924504024
4.0,-0.2890400317965085,1.4442633114860397
4.0,-1.36096616581908,2.159329803364248
4.0,-2.0810633275998973,1.6159356069442636
4.0,-0.40689874203161625,0.6904535606860097
4.0,-0.6738669777578821,-0.25111357638530296
4.0,-0.075972980793099,0.815097863557011
4.0,-1.5227230205190394,2.0490092258368895
4.0,-1.7043436905427591,-0.40846129636355966
4.0,-2.5566291735239037,1.6060099513456396
4.0,-2.280429352496283,2.754794181984365
4.0,-3.081929407883722,2.696456368290038
4.0,-0.7889825327973816,0.9032868881296077
4.0,-1.5449190868089497,1.3991361143520709
4.0,-1.0376347024248485,2.1033018820165212
4.0,-0.8857723513379604,1.1503017614618776
4.0,-1.3636122122138559,0.9430543762789325
4.0,-0.6921982311079409,-0.7101683926566256
4.0,-2.348185422105713,1.7432640940227149
4.0,-0.8291345618720581,0.8160166636473208
4.0,-0.9815660669346068,1.347581705361671
4.0,-1.5397596803093614,0.22169527459768734
4.0,-0.8041547449023184,0.021627222384967948
4.0,-0.5917472442855282,-0.7025836042378404
4.0,0.029155637325643635,1.472597482413043
4.0,-0.7439702656861243,1.9826909839455138
4.0,0.6654744444625766,2.0143700650181304
4.0,-2.8408742313316453,-0.27957696673570154
4.0,-1.6248185776956787,1.0260910502108338
4.0,-0.48234097953087696,0.2742561868465344
4.0,-0.8132332355229217,0.24461706764667746
4.0,-1.6115178029919481,-0.40666109684822227
4.0,-1.9232332461109043,-0.35168460561633363
4.0,-1.9758732529773329,2.0536417966078395
4.0,-1.9493988888319431,3.632382064837391
4.0,-0.5066820991191108,1.184836123694874
4.0,-1.8583577801812137,1.7003098794089913
4.0,-1.575637826237774,1.1220098146453614
4.0,1.5600845382687947,0.9039401002753501
4.0,0.1492733262856758,0.2968235748741126
4.0,-1.0349884904969617,2.77080063563551
4.0,-1.6269670577877675,2.8124485579969285
4.0,-0.29224806454452457,0.43753322410573237
4.0,-0.36759226094447905,1.9725544496267298
4.0,-0.3781900377828036,-0.5702247198904564
4.0,-1.7271371758248686,0.7524813644484952
4.0,-1.0744334291000464,1.620672097550678
4.0,-0.8222989990667462,-0.33534435871010126
4.0,-0.6198021489940369,1.610585745283823
4.0,-0.4402095520689602,2.0807807255546216
4.0,-0.16607784545109594,1.4591800792284366
4.0,-1.070165711458647,-0.6609609335159914
4.0,-0.5703817808674141,1.2076876871631113
4.0,-0.7284211628046265,-0.27674857582030943
4.0,-2.0810565404082624,2.0531528533329038
4.0,-1.039555153856655,1.6815006973726243
4.0,-0.9716816238695388,1.0297561394957453
